REGIONNAME,SERVICEID,SERVICELONGNAME,SERVICETYPENAME,SUPPLIERID,SUPPLIERNAME,MEALPLANNAME,OPTIONID,OPTIONNAME,EXTRAID,EXTRANAME,OCCUPANCYTYPEID,OCCUPANCYTYPENAME,CHARGINGPOLICYID,CHARGINGPOLICYNAME,SEASONTYPEID,SEASONTYPENAME,SEASONSTARTDATE,SEASONENDDATE,ORGANISATIONSUPPLIERCONTRACTID,ORGANISATIONSUPPLIERCONTRACTNAME,CONTRACTDURATIONID,CONTRACTDURATIONNAME,CONTRACTDURATIONSTARTDATE,CONTRACTDURATIONENDDATE,CURRENCYISOCODE,BUYPRICE,MARGIN,SELLING
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,,,6716,Extra bed 2,,,10,*Per Room Per Night,11,Season 06,2015-04-08 00:00:00 +0530,2015-04-15 00:00:00 +0530,23247,Raj Vilas (1st Oct 14-30th Sep 15),23378,Raj Vilas (1st Oct 14-30th Sep 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,4601,29.0078,6481
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,6,Season 01,2014-10-01 00:00:00 +0530,2014-10-20 00:00:00 +0530,23247,Raj Vilas (1st Oct 14-30th Sep 15),23378,Raj Vilas (1st Oct 14-30th Sep 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,30000,29.0008,42254
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,6,Season 01,2015-11-01 00:00:00 +0530,2015-11-14 00:00:00 +0530,32702,Raj Vilas (1st Oct 15-30th Sep 16),32900,Raj Vilas (1st Oct 15-30th Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,43242,29.0009,60905
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,6,Season 01,2016-01-21 00:00:00 +0530,2016-01-31 00:00:00 +0530,32702,Raj Vilas (1st Oct 15-30th Sep 16),32900,Raj Vilas (1st Oct 15-30th Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,43242,29.0009,60905
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,6,Season 01,2016-03-01 00:00:00 +0530,2016-04-05 00:00:00 +0530,32702,Raj Vilas (1st Oct 15-30th Sep 16),32900,Raj Vilas (1st Oct 15-30th Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,43242,29.0009,60905
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,6,Season 01,2016-10-01 00:00:00 +0530,2016-11-14 00:00:00 +0530,32727,Pro-Raj Vilas (1 Oct 16-30 Sep 17),32925,Pro-Raj Vilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,46269,29.0004,65168
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,6,Season 01,2016-12-01 00:00:00 +0530,2016-12-22 00:00:00 +0530,32727,Pro-Raj Vilas (1 Oct 16-30 Sep 17),32925,Pro-Raj Vilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,46269,29.0004,65168
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,6,Season 01,2017-01-04 00:00:00 +0530,2017-01-31 00:00:00 +0530,32727,Pro-Raj Vilas (1 Oct 16-30 Sep 17),32925,Pro-Raj Vilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,46269,29.0004,65168
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,6,Season 01,2017-03-01 00:00:00 +0530,2017-04-05 00:00:00 +0530,32727,Pro-Raj Vilas (1 Oct 16-30 Sep 17),32925,Pro-Raj Vilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,46269,29.0004,65168
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,7,Season 02,2014-10-21 00:00:00 +0530,2014-10-24 00:00:00 +0530,23247,Raj Vilas (1st Oct 14-30th Sep 15),23378,Raj Vilas (1st Oct 14-30th Sep 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,39240,29.0005,55268
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,7,Season 02,2014-11-06 00:00:00 +0530,2014-12-22 00:00:00 +0530,23247,Raj Vilas (1st Oct 14-30th Sep 15),23378,Raj Vilas (1st Oct 14-30th Sep 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,39240,29.0005,55268
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,7,Season 02,2015-01-04 00:00:00 +0530,2015-01-31 00:00:00 +0530,23247,Raj Vilas (1st Oct 14-30th Sep 15),23378,Raj Vilas (1st Oct 14-30th Sep 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,39240,29.0005,55268
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,7,Season 02,2015-03-01 00:00:00 +0530,2015-04-07 00:00:00 +0530,23247,Raj Vilas (1st Oct 14-30th Sep 15),23378,Raj Vilas (1st Oct 14-30th Sep 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,39240,29.0005,55268
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,7,Season 02,2015-11-15 00:00:00 +0530,2015-11-30 00:00:00 +0530,32702,Raj Vilas (1st Oct 15-30th Sep 16),32900,Raj Vilas (1st Oct 15-30th Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,46794,29.001,65908
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,7,Season 02,2016-02-01 00:00:00 +0530,2016-02-29 00:00:00 +0530,32702,Raj Vilas (1st Oct 15-30th Sep 16),32900,Raj Vilas (1st Oct 15-30th Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,46794,29.001,65908
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,7,Season 02,2016-11-15 00:00:00 +0530,2016-11-30 00:00:00 +0530,32727,Pro-Raj Vilas (1 Oct 16-30 Sep 17),32925,Pro-Raj Vilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,50070,29.0008,70522
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,7,Season 02,2017-02-01 00:00:00 +0530,2017-02-28 00:00:00 +0530,32727,Pro-Raj Vilas (1 Oct 16-30 Sep 17),32925,Pro-Raj Vilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,50070,29.0008,70522
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,8,Season 03,2014-10-25 00:00:00 +0530,2014-11-05 00:00:00 +0530,23247,Raj Vilas (1st Oct 14-30th Sep 15),23378,Raj Vilas (1st Oct 14-30th Sep 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,42762,29.0009,60229
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,8,Season 03,2015-02-01 00:00:00 +0530,2015-02-28 00:00:00 +0530,23247,Raj Vilas (1st Oct 14-30th Sep 15),23378,Raj Vilas (1st Oct 14-30th Sep 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,42762,29.0009,60229
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,8,Season 03,2015-12-23 00:00:00 +0530,2016-01-03 00:00:00 +0530,32702,Raj Vilas (1st Oct 15-30th Sep 16),32900,Raj Vilas (1st Oct 15-30th Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,72842,29.0004,102595
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,8,Season 03,2016-12-23 00:00:00 +0530,2017-01-03 00:00:00 +0530,32727,Pro-Raj Vilas (1 Oct 16-30 Sep 17),32925,Pro-Raj Vilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,77941,29.0006,109777
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,9,Season 04,2014-12-23 00:00:00 +0530,2015-01-03 00:00:00 +0530,23247,Raj Vilas (1st Oct 14-30th Sep 15),23378,Raj Vilas (1st Oct 14-30th Sep 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,51733,28.9996,72863
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,9,Season 04,2016-04-06 00:00:00 +0530,2016-09-30 00:00:00 +0530,32702,Raj Vilas (1st Oct 15-30th Sep 16),32900,Raj Vilas (1st Oct 15-30th Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,25482,29.0016,35891
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,9,Season 04,2017-04-06 00:00:00 +0530,2017-09-30 00:00:00 +0530,32727,Pro-Raj Vilas (1 Oct 16-30 Sep 17),32925,Pro-Raj Vilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,27266,29.0003,38403
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,10,Season 05,2015-04-16 00:00:00 +0530,2015-09-30 00:00:00 +0530,23247,Raj Vilas (1st Oct 14-30th Sep 15),23378,Raj Vilas (1st Oct 14-30th Sep 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,17000,29.001,23944
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,10,Season 05,2015-10-01 00:00:00 +0530,2015-10-31 00:00:00 +0530,32702,Raj Vilas (1st Oct 15-30th Sep 16),32900,Raj Vilas (1st Oct 15-30th Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,39500,29.0002,55634
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,10,Season 05,2015-12-01 00:00:00 +0530,2015-12-22 00:00:00 +0530,32702,Raj Vilas (1st Oct 15-30th Sep 16),32900,Raj Vilas (1st Oct 15-30th Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,39500,29.0002,55634
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,10,Season 05,2016-01-04 00:00:00 +0530,2016-01-20 00:00:00 +0530,32702,Raj Vilas (1st Oct 15-30th Sep 16),32900,Raj Vilas (1st Oct 15-30th Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,39500,29.0002,55634
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3516,Premier Room (Single),,,1,Single,10,*Per Room Per Night,11,Season 06,2015-04-08 00:00:00 +0530,2015-04-15 00:00:00 +0530,23247,Raj Vilas (1st Oct 14-30th Sep 15),23378,Raj Vilas (1st Oct 14-30th Sep 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,17000,29.001,23944
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2014-10-01 00:00:00 +0530,2014-10-20 00:00:00 +0530,23247,Raj Vilas (1st Oct 14-30th Sep 15),23378,Raj Vilas (1st Oct 14-30th Sep 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,30000,29.0008,42254
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2015-11-01 00:00:00 +0530,2015-11-14 00:00:00 +0530,32702,Raj Vilas (1st Oct 15-30th Sep 16),32900,Raj Vilas (1st Oct 15-30th Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,45043,29.0001,63441
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2016-01-21 00:00:00 +0530,2016-01-31 00:00:00 +0530,32702,Raj Vilas (1st Oct 15-30th Sep 16),32900,Raj Vilas (1st Oct 15-30th Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,45043,29.0001,63441
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2016-03-01 00:00:00 +0530,2016-04-05 00:00:00 +0530,32702,Raj Vilas (1st Oct 15-30th Sep 16),32900,Raj Vilas (1st Oct 15-30th Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,45043,29.0001,63441
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2016-10-01 00:00:00 +0530,2016-11-14 00:00:00 +0530,32727,Pro-Raj Vilas (1 Oct 16-30 Sep 17),32925,Pro-Raj Vilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,48197,29.0009,67884
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2016-12-01 00:00:00 +0530,2016-12-22 00:00:00 +0530,32727,Pro-Raj Vilas (1 Oct 16-30 Sep 17),32925,Pro-Raj Vilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,48197,29.0009,67884
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2017-01-04 00:00:00 +0530,2017-01-31 00:00:00 +0530,32727,Pro-Raj Vilas (1 Oct 16-30 Sep 17),32925,Pro-Raj Vilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,48197,29.0009,67884
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2017-03-01 00:00:00 +0530,2017-04-05 00:00:00 +0530,32727,Pro-Raj Vilas (1 Oct 16-30 Sep 17),32925,Pro-Raj Vilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,48197,29.0009,67884
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,7,Season 02,2014-10-21 00:00:00 +0530,2014-10-24 00:00:00 +0530,23247,Raj Vilas (1st Oct 14-30th Sep 15),23378,Raj Vilas (1st Oct 14-30th Sep 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,40905,29.0003,57613
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,7,Season 02,2014-11-06 00:00:00 +0530,2014-12-22 00:00:00 +0530,23247,Raj Vilas (1st Oct 14-30th Sep 15),23378,Raj Vilas (1st Oct 14-30th Sep 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,40905,29.0003,57613
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,7,Season 02,2015-01-04 00:00:00 +0530,2015-01-31 00:00:00 +0530,23247,Raj Vilas (1st Oct 14-30th Sep 15),23378,Raj Vilas (1st Oct 14-30th Sep 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,40905,29.0003,57613
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,7,Season 02,2015-03-01 00:00:00 +0530,2015-04-07 00:00:00 +0530,23247,Raj Vilas (1st Oct 14-30th Sep 15),23378,Raj Vilas (1st Oct 14-30th Sep 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,40905,29.0003,57613
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,7,Season 02,2015-11-15 00:00:00 +0530,2015-11-30 00:00:00 +0530,32702,Raj Vilas (1st Oct 15-30th Sep 16),32900,Raj Vilas (1st Oct 15-30th Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,48595,29.0003,68444
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,7,Season 02,2016-02-01 00:00:00 +0530,2016-02-29 00:00:00 +0530,32702,Raj Vilas (1st Oct 15-30th Sep 16),32900,Raj Vilas (1st Oct 15-30th Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,48595,29.0003,68444
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,7,Season 02,2016-11-15 00:00:00 +0530,2016-11-30 00:00:00 +0530,32727,Pro-Raj Vilas (1 Oct 16-30 Sep 17),32925,Pro-Raj Vilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,51997,29.0007,73236
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,7,Season 02,2017-02-01 00:00:00 +0530,2017-02-28 00:00:00 +0530,32727,Pro-Raj Vilas (1 Oct 16-30 Sep 17),32925,Pro-Raj Vilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,51997,29.0007,73236
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,8,Season 03,2014-10-25 00:00:00 +0530,2014-11-05 00:00:00 +0530,23247,Raj Vilas (1st Oct 14-30th Sep 15),23378,Raj Vilas (1st Oct 14-30th Sep 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,44427,29.0008,62574
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,8,Season 03,2015-02-01 00:00:00 +0530,2015-02-28 00:00:00 +0530,23247,Raj Vilas (1st Oct 14-30th Sep 15),23378,Raj Vilas (1st Oct 14-30th Sep 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,44427,29.0008,62574
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,8,Season 03,2015-12-23 00:00:00 +0530,2016-01-03 00:00:00 +0530,32702,Raj Vilas (1st Oct 15-30th Sep 16),32900,Raj Vilas (1st Oct 15-30th Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,74643,29,105131
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,8,Season 03,2016-12-23 00:00:00 +0530,2017-01-03 00:00:00 +0530,32727,Pro-Raj Vilas (1 Oct 16-30 Sep 17),32925,Pro-Raj Vilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,79869,29.0002,112492
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,9,Season 04,2014-12-23 00:00:00 +0530,2015-01-03 00:00:00 +0530,23247,Raj Vilas (1st Oct 14-30th Sep 15),23378,Raj Vilas (1st Oct 14-30th Sep 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,53398,28.9995,75208
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,9,Season 04,2016-04-06 00:00:00 +0530,2016-09-30 00:00:00 +0530,32702,Raj Vilas (1st Oct 15-30th Sep 16),32900,Raj Vilas (1st Oct 15-30th Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,27283,29.0004,38427
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,9,Season 04,2017-04-06 00:00:00 +0530,2017-09-30 00:00:00 +0530,32727,Pro-Raj Vilas (1 Oct 16-30 Sep 17),32925,Pro-Raj Vilas (1 Oct 16-30 Sep 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,29193,29.0001,41117
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,10,Season 05,2015-04-16 00:00:00 +0530,2015-09-30 00:00:00 +0530,23247,Raj Vilas (1st Oct 14-30th Sep 15),23378,Raj Vilas (1st Oct 14-30th Sep 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,17000,29.001,23944
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,10,Season 05,2015-10-01 00:00:00 +0530,2015-10-31 00:00:00 +0530,32702,Raj Vilas (1st Oct 15-30th Sep 16),32900,Raj Vilas (1st Oct 15-30th Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,39500,29.0002,55634
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,10,Season 05,2015-12-01 00:00:00 +0530,2015-12-22 00:00:00 +0530,32702,Raj Vilas (1st Oct 15-30th Sep 16),32900,Raj Vilas (1st Oct 15-30th Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,39500,29.0002,55634
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,10,Season 05,2016-01-04 00:00:00 +0530,2016-01-20 00:00:00 +0530,32702,Raj Vilas (1st Oct 15-30th Sep 16),32900,Raj Vilas (1st Oct 15-30th Sep 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,39500,29.0002,55634
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3517,Premier Room (Double),,,2,Twin,10,*Per Room Per Night,11,Season 06,2015-04-08 00:00:00 +0530,2015-04-15 00:00:00 +0530,23247,Raj Vilas (1st Oct 14-30th Sep 15),23378,Raj Vilas (1st Oct 14-30th Sep 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,17000,29.001,23944
Jaipur,1331,"The Oberoi Rajvilas, Jaipur",Accommodation,5,Oberoi Group of Hotels,Breakfast,3518,Luxury Tent(Single),,,1,Single,10,*Per Room Per Night,6,Season 01,2014-10-01 00:00:00 +0530,2014-10-20 00:00:00 +0530,23247,Raj Vilas (1st Oct 14-30th Sep 15),23378,Raj Vilas (1st Oct 14-30th Sep 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,50982,29.0003,71806
